50/100/100/0.75,25.12385007,5015.1948,-2.41E+13,0,1,0,0,0,0,0,0.334253413,1,0.084147649,0.185272926,0,1,0.5,0.318237202,0.096050442,0,0.54,0.084514246,0.2,0,1,0.933396,0.07958645,0,0,0.786011879,1,0,0.096580117,0.233349455,0,0.065750468,1,1,0,0.203549374,0.13324563,0.164071472,0.019276005,1,0,1,0.244571503,0.290381396,0,0.098743742,0,0,0,0.034,0.034,0.034,0.034,0.029783892,0,0,0,1,1,0,0,0,1,0.69520276,1,0,0.039395261,1,20,0.178532619,0.198786009,0.119757219,0.11913074,0.066693141,0.9,0.020966679,0.6,0,60,6,0,2,0,0.445821532,0,0.420366345,0.33,0.20878603,0.205630626,0,0,0.237981802,0.250854414,0.33,0,1,0.036120245,0,0,0,0.533688815,1,0,0.868787569,1,0.939205696,1,0.002307413,350,0,0,188,350,0.746559442,0.619012491,0,0.537468956,0.212412928,0.4,0,0.4,0.352352291,0.116876492,0.4,0.4,0.4,0.4,0.096931441,0.235469086,0.004754036,0,0.358590955,0.053166716,0.379717871,0.4,0.268343852,0.081987711,0,0.143378449,0.4,0.223161601,0.081485729,0.075272294,0.4,0,0.125264459,0.344586642,0.382138722,0.027910384,0.059671827,0.39447058,0.098813183,0.4,0.249640605,0.091891361,0.4,0.343639076,0.349288931,0.096407127,0.4,0.185890044,0.370528928,0,0.4,0,0.302380568,0,0.04498288,0.4,0.4,0.4,0.4,0.310878919,0.046781483,0,0.075833577,0.191843292,0.4,0.323627933
75% env, 25% econ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50/100/100/0.75,1346.278282,-2988298.179,-1.79E+15,0.530868308,0.488345187,0.806000952,0.782984619,0.795069195,0.341447938,0,0.047292781,0,0,0,1,0.100314134,0.319772641,0.5,0.341672533,0.447828855,0.118215233,0.177575793,0.107732466,0.087864549,0.067262655,0,0.4,0.563548543,0.958035761,0,0.73691864,0.135879726,1,0.724851589,0,0.493362258,1,0.166734309,1,1,0.238844984,1,0.313767381,0.571568533,0.866275076,1,0.311779385,0.725216758,1,0,0.5,1,0.020892572,0.016343342,0.008427541,0.030049879,0.011361794,0,0,0,1,0,0,1,0,0,0,1,0.910292492,993,0.137066252,1,18,0.381956898,0.107377619,0,0.25,0.9,0,0.312214231,0.279927225,0.212294442,46,48,0,36,2,0,1,0,0.14837461,0.099462251,0.33,0.154361282,0.038547159,0,0.253298613,0.311747029,0.439110885,0.497690269,0,0.415619312,0.185308425,0.454092928,0.98605796,0.373643081,0.630100441,0.98871777,0.345305185,0,0.54984443,0.948176932,302,151,350,350,350,0,0,0.954836188,0.470360099,1,0.135135551,0.163601352,0.043531748,0.294405293,0.067508561,0.30722168,0,0.4,0.361607257,0,0.055575278,0,0.057892995,0.235007922,0.244896102,0.4,0.385044492,0.302326031,0.030283165,0.4,0.4,0.284347245,0.4,0.4,0.4,0.080104222,0.4,0.296380908,0.00277196,0.4,0.361020717,0.096283502,0.22586074,0,0.4,0,0.052900552,0,0.318884119,0,0.312830366,0.254664164,0.073439388,0.072228495,0.4,0.4,0.293016148,0.4,0.4,0.4,0.210526634,0.044323402,0.191238241,0.00858257,0.346122966,0,0,0.306843071,0.161009052,0,0.020939709
50/100/50/0.75,1.722580919,2648.8726,-7.46E+11,1,0.453572903,0,0,0.05408777,0,0,0.922450722,0.385631755,1,0,0.943832957,1,0.32174123,0.5,0,0.66,0.017176124,0.088408951,0,0.74,1,0.760304028,0,0.249343377,1,0,0.846114412,0,0,1,0.929523205,0.833014965,0.999728001,1,0,1,1,0,1,1,1,0.999170193,1,1,0,0.23997754,0.5,1,0.016862121,0,0,0.034,0.034,0.034,1,1,0,1,0,0,0,1,1,-0.5,1,650,0,0,19,0.6,0.25,0.001399881,0,0.9,0,0.801641651,0,0,30,0,5,60,60,1,0.988580937,0,0.33,0.33,0.33,0.329716362,0.33,0.33,0.33,0.33,0,0.691170714,0,0,1,1,1,1,1,1,1,0,0,1,350,0,0,14,350,0,0,0,0,1,0,0.052172282,0.4,0.4,0.089046643,0.4,0.377902421,0.4,0.4,0.4,0.379274409,0.371829363,0.373735838,0.395366821,0.4,0,0,0.4,0,0,0.145651893,0.019990363,0,0.4,0,0.191054156,0,0.387968602,0.154786266,0.013085053,0.4,0,0.4,0.37455544,0,0.4,0.4,0,0,0.4,0.4,0.4,0.4,0.045794315,0,0,0.4,0,0.4,0.4,0.4,0,0,0.144146428,0.019147032,0.363180221,6.21E-04,0.005302234,0.392608367,0,0.067387453
50/100/50/0.75,1.252373352,4311.9245,-3.08E+11,0,0,0.958961437,0,1,0,0,1,1,0,1,1,0,0.5,0.5,0,0.66,0.130372955,0.2,0.2,0.74,1,1,0.4,0,1,0,9.07E-04,1,0,0.00123144,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0.239958055,0.5,1,0.034,0,0,0.034,0,0,1,0,1,1,1,1,0,1,1,-0.492987296,1,468,0,0,0,0.361213288,0.25,0.3,0,0.53741053,0,0.9,0.6,0.8,21,60,60,33,60,0,1,1.80E-04,0.33,0.33,0.33,9.67E-04,0.33,0,0.33,0.33,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,350,350,0,0,0.998748029,1.81E-04,1,0,0.4,0,0.4,0,0.4,0,0.4,0,0,0.4,0,0.4,0.030393676,0,0,0,0,0,0.4,0.4,0,0,0,0.4,0,0.4,0,0,0.4,3.11E-05,0.4,0.4,0.339563028,0.4,0,0.397807434,0,0,0.4,0,0,0,0,0.4,0,0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.110516956,0.4,0.4,0.4,0.4,0.4,0.4
50/100/50/0.75,1.217346038,4432.2046,-2.75E+11,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.5,1,0,0.54,4.58E-04,0.2,0.74,1,1,0.4,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0.034,0.014559321,0,0,0.034,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,5,0,0,0.3,0,0,0.399985976,0.456667992,0,0.8,32,52,0,60,60,0.976345703,1,1,0.032712727,0.33,0,0.33,0.33,3.85E-05,0,0,1,0,0,0.024817629,1,0,1,1,1,0,1,1,1,1,0,0,350,350,350,1,0,1,1,0.931523595,0,0.4,0,0,0,0,0,0.4,0.4,0,0,0.4,0.4,0.4,0,0.4,0.366003324,0.017601861,0,0.4,0.001137133,0,0.4,0.309902953,0.4,0.4,0.373482229,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0,0.4,0,0.4,0.4,0,0.4,0,0.4,0,0,0.4,0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0
50/100/100/0.75,34.28785046,4295.5224,-6.64E+13,0.944293167,0.478064313,0,0.045913095,0.865478064,0.002322987,1,0.216708887,0,0.146691797,0,1,0.820102639,0.5,0.341663406,0.786906788,0.006789302,0.511478021,0.147383195,0.191023599,0.089732949,0,0.040984358,0.056086889,0,0,0,1,0.229041938,0.003084242,1,0,0.318988811,0.181321784,0.404051038,0.006081797,1,0.972207581,1,0.646498217,0.915191727,0,1,0.061057988,0.061330944,0,1.71E-05,0.495868113,1,0.034,0.004494224,3.46E-05,0.031722356,0,0.034,1,0,1,0,0,1,0,1,1,1,-0.5,359,0,0,9,0,0.13280942,0,0.25,0.036706744,0,0.9,0.573071607,0,23,50,60,60,60,1,0.484538504,1,0.090262965,0.33,0.318690887,0,0.016373972,0.002980876,0.32545475,0.33,0.926974378,0,3.41E-04,0.868764004,0,0.036608274,0.78113769,1,1,0.279318687,1,1,1,1,0,0,0,309,350,0.637766426,0,1,0.820175109,0.094890639,0,0.291703017,0.034691666,0,0.057079319,0.367545653,0.173192198,0.382624522,0,0,0.4,0.346569769,0.013927867,0.009762994,0.045545433,0.005467736,0.4,0.006344732,0.008563931,0.386455826,0.4,0.331905051,0.015009036,0.017681218,0.020786701,0.21272181,0.359071576,0,0.281786268,0.182255886,0.4,0.092634929,0.336068132,0.120898026,0.005715004,0.009384447,0.374399394,0.111422596,0.395379521,0.4,0.090950131,0.106702577,0.321347538,0.4,0.4,0.214236191,0.051565889,0.114524558,0.153121477,0.089159203,0.071052904,0.189293435,0.370190099,0.380247716,0.245317899,0.304614588,0.4,0.283246511,0.017885917,0.016351708,0.323785868
50/100/100/0.75,67.79307302,4584.4982,-1.33E+14,0,0.324556842,0.443540131,0.215661001,0.210541612,0,0,0.00261678,1,0.537247925,0.62647766,0.212963645,0.077621756,0,0.5,0.858191377,0.66,0.377866844,0,0.016840335,0.668174727,0,1,0.294164169,0.205587318,0,0.288013401,0,0.811843216,0.799432002,0.938100844,0.893405558,0.440323176,0.885965882,0.03249329,0.239452121,0.5364117,0.233070541,0.202412507,0.683684931,0.511266338,0.751188575,1,0.408691168,0.742562257,1,0,0,0,0.006478747,0,0,0.009934264,0.034,0.021001456,0,0,1,1,0,1,1,0,1,0.428754232,0.044507676,108,0,1,10,0,0.146486851,0,0.14344155,0.626002745,0.13525099,0.859557261,0.29062694,0.32255017,60,60,0,51,0,0,0.08489604,0,0.33,0.268177338,0,0.33,0.33,0.246249117,0.155133026,0.33,1,0,0.02661359,0.615614848,0,0,0.806945816,0.698596828,0.937769418,0.300355941,0,0.036123902,0.50650155,0.711532306,116,26,28,0,350,0.258111359,0.637440978,0.835606498,0.597295577,0.218804655,0.024770252,0.106882568,0.148725273,0.272000651,8.92E-04,0.165807736,0,0,0.236998811,0.4,0.4,0.31465801,0.084223422,0.321418065,0.303684563,0.227766415,0.083352967,0.237246824,0,0.4,0.17179985,0.4,0.117009821,0,0.016325331,0.4,0.206515316,0.083433469,0.178414885,0.36633057,0.298232476,0.160100753,0.4,0.088219619,0,0.4,0.163255698,0.045010374,0,0.062574067,0,0.4,0,0.08500601,0.389353677,0.4,0,0.185307606,0.119069611,0.065809982,0.4,0.356691785,0,0.295600492,0.4,0.4,0,0.127732809,0,0,0
25% env, 75% econ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50/100/100/0.75,1.542807023,4925.2619,-3.61E+11,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0.5,0,0.66,0.54,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.971284839,1,0,0,1,0.03364968,0,0,0,0,5.57E-04,1,0,0,0,1,0,0,0,0,0,0.034,0,1,0,1,1,1,0,1,1,-0.5,-0.5,0,0,0,20,0.6,0,0.3,0,0.9,0,0,0,0.8,60,60,60,0,60,0,0.999950444,4.78E-11,0,0.33,0,0,0.33,0.33,0.33,0.33,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,350,0,0,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.399938568,0,0,0,0.4,0,0.4,0.4,0.4,0,0,0.4,0,0.4,0.4,0,0,0.399248644,0.4,0.4,0.4,0,0.4,0,0,0.4,0,0,0.285173909,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0,0,0,0.4,0,0
50/100/100/0.75,38.70123457,4615.0601,-2.51E+13,0.722417566,0,0.181984881,0,0.356596065,0,1,0.645949845,0,0,1,1,0,0.5,0.5,0,0.66,0.246935662,0,0.180198284,0,0,0,0,0.129458596,0,0,0.097516682,0,0,0,1,1,0.049525679,0.779274501,1,0.581963959,1,0.201415865,1,1,0.273563764,0,0,0,0,0,0.202819074,1,0.034,0,0,0,0.034,0,0,1,1,1,1,1,1,0,1,-0.5,1,1308,0,1,7,0.6,0.128405995,0,0.25,0.9,0,0,0.6,0.8,30,0,30,0,0,0,1,0,0,0.33,0.116223477,0.33,0.065637256,0,0.33,0.33,0,0.569954872,0,1,0.182802508,0.716692561,0,1,1,0,0,0.19105124,0,1,0,0,6,0,350,0,1,0.668246796,0.345482828,1,0,0.152560705,0.180361307,0.397865252,0.4,0.4,0,0.4,0.052383364,0,0.060002135,0.4,0.4,0.261552701,0.4,0,0.4,0.4,0,0,0,0.101263416,0.4,0.4,0.321583341,0.4,0.347960547,0.382546548,0.25003115,0.164213132,0.4,0.021734438,0.246710456,0,0.326938239,0.2655943,0.4,0,0.032594517,0.399455022,0,0.191944584,0.146107567,0,0,0.02451818,0.363916673,0.4,0.267531761,0.097690323,0,0,0.113316938,0.387509713,0,0.058171718,0.022653472,0.4,0.285688878,0.4,0
50/100/100/0.75,1.58690768,4404.4069,-3.73E+11,0,1,0,0,0,0,1,1,0.176886824,1,0,1,0,0.5,0.5,1,0.66,0,0,0.2,0.74,1,1,0,0,2.51E-07,0,6.56E-09,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0.5,1,0.034,0,0,0.034,0.034,0.034,0,1,0,1,1,1,0,1,1,-0.5,-0.5,0,0,0,20,0,0,0,0,0.9,0,0,0,0.8,60,0,0,60,19,0,1,1,0.33,0.33,0.33,0.33,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,350,1,1,0,0.00749663,0,0,0.4,0,0,0,0,0.4,0.4,0.4,0,0.4,0.39999995,0,0.4,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0,0,0.4,0,0,0.4,0.4,0.399998863,0.4,0,0,0,0,0,0.4,0.4,0.4,0.029830696,0.399805405,0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0,0.4,0.4,0,0.4
50/100/100/0.75,1.621715287,4384.8144,-3.95E+11,1,0,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,0.66,0,0.2,0,0.74,1,1,0.4,0,1,0,1,1,0,1,1,0.088043349,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.034,0,0,0,0,0,0,1,0,0,1,1,0,1,1,-0.5,1,386,0,0,0,0,0.25,0.3,0.25,0,0.9,0.9,0,0,60,60,0,0,60,0,1,1,0,0.33,0.33,0,0,0.33,0.33,0.33,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,350,1,0,0,0,1,0,0.4,0,0,0,0.4,0,0.4,0.4,0.4,0,0.4,0,0,0.4,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0,0,0,0.4,0,0,0,0,0.4,0,0.4,0,0.4,0.4,0.4,0,0,0.4,0.4,0.4,0,0.4,0,0,0.4
